Course_Name,Course_Description,Course_Keywords_List
掌握量子力学,"这门课程介绍了有关量子力学的一个成熟观点及其适用的数学基础。课程中会提供研究量子力学所需的工具，并了解许多当前发展状况。
8.05是麻省理工学院本科量子力学的三个连续课程的第二学期。8.05是麻省理工学院物理学项目中的注册课程，也是物理学专业的教育重点。在线课程8.05x将遵循校园版本并将同样严谨。
要掌握此类学习资料并跟上课程进度，你可能需要每周投入10至12小时的学习时间。你还需要完成每周作业、参加期中测验和期末考试。
涵盖主题
复习波动力学，变分原理，自旋算符和一般自旋1/2状态，线性代数要素：复杂矢量空间和线性算符，厄米算符和幺正算符，狄拉克符号，不确定性原理和兼容式算符。
作为幺正时间演化的薛定谔方程，量子力学的海森堡图片，谐波振荡器的连贯态和压缩态，双态系统，核磁共振和氨微波激射器。
多粒子态和张量积，量子纠缠和量子隐形传态，爱因斯坦、波多尔斯基（Podolsky）、罗森（Rosen）和贝尔不等式，全同粒子：玻色子和费米子。
角动量和中心位势，角动量表示方式，隐藏对称性和简并，角动量加法，氢原子的代数解。
有关先修要求的更多内容
要跟上这门课程的进度，你将需要了解量子力学的一些基本常用知识。你应该认识薛定谔方程，并研究过用于方势阱、谐波振荡器以及氢原子的解决方案。你可以自学过或利用一季度或一学期关于该学科的课程学习过这些知识。你必须精通微积分，并掌握一些线性代数的知识。","['podolsky', 'rosen', '一个', '一些', '一季度', '一般', '三个', '不确定性', '不等式', '专业', '严谨', '中心', '主题', '了解', '介绍', '代数', '以及', '传态', '位势', '作业', '作为', '先修', '全同粒子', '关于', '兼容', '内容', '利用', '加法', '势阱', '厄米算符', '压缩', '原理', '参加', '及其', '双态', '发展', '变分', '可以', '可能', '同样', '图片', '在线', '基本', '基础', '复习', '复杂', '多尔斯', '学习', '学期', '学科', '完成', '对称性', '小时', '工具', '常用', '幺正算符', '应该', '张量积', '当前', '微波激射', '微积分', '必须', '成熟', '投入', '振荡器', '掌握', '提供', '教育', '数学', '方式', '方程', '时间', '有关', '期中', '期末考试', '本科', '校园', '核磁共振', '此类', '每周', '氢原子', '波动力学', '注册', '测验', '海森堡', '涵盖', '演化', '爱因斯坦', '版本', '物理学', '状况', '状态', '狄拉克', '玻色子', '用于', '矢量', '知识', '研究', '空间', '符号', '第二', '简并', '算符', '粒子', '精通', '系统', '纠缠', '线性', '线性代数', '罗森', '自学', '自旋', '薛定谔', '表示', '要求', '要素', '观点', '角动量', '解决方案', '认识', '许多', '课程', '谐波', '贝尔', '费米子', '资料', '跟上', '这些', '这门', '进度', '连续', '连贯', '适用', '遵循', '重点', '量子', '量子力学', '隐形', '隐藏', '需要', '项目', '麻省理工学院']"
定量生物学研讨会,*提示：这是一门存档课程* 这是一门已开设过的存档课程。现在你可以自主安排学习进程。可能有部分课程内容无法打开，但大多数人还是可以观看视频或者研读材料。记得回过头来查看这门课重新开设的情况。你喜欢生物学和定量工具吗？你知道计算理念却并未意识到它们是如何应用到生物学问题中去的吗？你知道生物却不理解科学家们到底是如何分析复杂的数据的吗？7QBWx：定量生物学研讨会的目的是通过给学生介绍定量的工具来分析在入门级的生物数据的应用。最近几年来，MIT生物系已经将研讨会式课程作为来自其他大学的学生一周的宣传计划的一部分。通过7.QBWx，我们可以给世界上更多的学生探索定量生物的机会。我们希望，这一系列的的研讨会鼓励同学探索新的兴趣爱好，学习更多生物学和计算课程。我们认为，通过7.00x生物学入门–生命的秘密或类似的课程学习，学生可以在没有编程背景下完成本研讨。课程内容将介绍编程语言，但不会以一个综合的方式教任何一个人语言。每周的教学内容都会发生改变，所以有编程基础的同学会发现一些周的课程学起来比没有编程基础的轻松许多。我们建议学生去完成每一周的任务，从而找到他们最感兴趣的内容。研讨会内容创作者和住宅的领导人格雷戈瑞黑尔，迈克尔戈德博士，本斯汀森，戴谬仁昆莱，萨拉戈斯林博士，格兰纳福特，蕾拉厄舍克，萨米EL 波斯博士，杰拉尔德坡，和住宅的推广研讨会的组织者和创造者曼当娜塞司法博士,"['7qbwx', 'el', 'mit', 'qbwx', '一个', '一些', '一周', '一系列', '一部分', '一门', '不会', '世界', '中去', '介绍', '从而', '他们', '任何', '任务', '住宅', '作为', '入门', '入门级', '兴趣爱好', '其他', '内容', '分析', '创作者', '创造者', '到底', '博士', '发现', '发生', '可以', '可能', '司法', '同学', '同学会', '喜欢', '回过头来', '基础', '复杂', '大多数', '大学', '如何', '存档', '学习', '学生', '它们', '安排', '完成', '定量', '宣传', '工具', '已经', '希望', '并未', '应用', '建议', '开设', '德坡', '情况', '意识', '感兴趣', '戈德', '戈斯林', '我们', '或者', '戴谬仁', '所以', '打开', '找到', '探索', '推广', '提示', '改变', '教学内容', '数据', '斯汀', '方式', '无法', '昆莱', '曼当娜', '机会', '材料', '来自', '杰拉尔', '查看', '格兰纳', '格雷戈', '每周', '没有', '波斯', '现在', '理念', '理解', '瑞黑尔', '生命', '生物', '生物学', '生物系', '目的', '知道', '研讨', '研讨会', '研读', '福特', '科学家', '秘密', '类似', '组织者', '综合', '编程', '编程语言', '背景', '自主', '舍克', '萨拉', '萨米', '观看', '视频', '计划', '计算', '认为', '记得', '许多', '语言', '课程', '课程内容', '起来', '轻松', '迈克尔', '近几年来', '还是', '这是', '这门', '进程', '通过', '部分', '重新', '问题', '领导人', '鼓励']"
巷战数学,太多强调数学的严格性就会导致过于僵化：担心会出现不合理的跳跃，即便会带来正确结果也会裹足不前。与其束手束脚，不如拿出勇气。行动在前，问题在后。虽然作为国家政策，如此行事可能太过草率，但是这也是种有价值的解决问题思路，本课程的主题就是：在没有证据或确切计算结果的情况下，为形成观点，如何猜测答案。你将通过掌握 6 个推理工具来掌握这种技巧，即维量分析、简单案例、汇总、图画推理、挑出主要问题以及类比。相关应用包括心算、估计人口增长率、不通过微分方程理解阻力、哼唱音程估算对数、近似积分、无穷级数累加以及将微分方程改为代数。你的学习将得到常规读物的支持，通过和其他学生进行讨论、观看小视频、快速回答问题等，帮助你了解对内容的理解程度，每周还有作业安排，回答问题、复习内容，并会安排期末考试。在课程结束时，你将努力学习，将会掌握通过粗线条的方法了解世界的方法。所有要求的阅读内容均可从课件中找到，经 MIT 出版社许可使用。本课程的纸质教材《巷战数学》也有售。若从其官网直接订购，MIT 出版社可为报名学生提供 30% 的特别优惠。若要享用此优惠，请在 MIT 出版社使用促销代码 SFM30。,"['mit', 'sfm30', '不合理', '不如', '与其', '世界', '严格', '主要', '主题', '了解', '享用', '人口', '代数', '代码', '以及', '价值', '优惠', '估算', '估计', '但是', '作业', '作为', '使用', '促销', '僵化', '其他', '内容', '出版社', '出现', '努力学习', '勇气', '包括', '即便', '即维', '可能', '哼唱', '回答', '国家', '图画', '增长率', '复习内容', '太过', '如何', '如此', '学习', '学生', '安排', '官网', '对数', '导致', '将会', '小视频', '就是', '工具', '巷战', '带来', '帮助', '常规', '并会', '应用', '强调', '形成', '得到', '微分方程', '心算', '快速', '思路', '情况', '所有', '找到', '技巧', '报名', '担心', '拿出', '挑出', '掌握', '推理', '提供', '支持', '改为', '政策', '教材', '数学', '方法', '无穷', '有售', '期末考试', '束手束脚', '案例', '正确', '每周', '汇总', '没有', '特别', '猜测', '理解', '直接', '相关', '确切', '积分', '程度', '答案', '简单', '类比', '粗线条', '累加', '级数', '纸质', '结束', '结果', '草率', '虽然', '行事', '行动', '裹足不前', '要求', '观点', '观看', '解决问题', '计算结果', '订购', '讨论', '许可', '证据', '读物', '课件', '课程', '跳跃', '过于', '近似', '还有', '这种', '进行', '通过', '量分析', '问题', '阅读', '阻力', '音程']"
欠驱动机器人,时至今日，机器人的移动仍然过于保守，使用的控制系统试图在任何时候都掌控全部控制权限。人类和动物的移动则更加积极，在很多习惯性动作中会暂时失去控制权限。控制没有全部控制权限的非线性系统，需要一些可以推理并利用机器自然动态的方法。本课程介绍非线性动力学和欠驱动机械系统的控制，重点是计算方法。主题包括机械手的非线性动力学、应用优化、鲁棒控制及运动规划。讨论包括生物学实例及其在步态运动、兼容操控、水下机器人和飞行器中的应用。,"['一些', '主题', '习惯性', '人类', '介绍', '仍然', '任何', '优化', '使用', '保守', '全部', '兼容', '利用', '动作', '动力学', '动态', '动物', '包括', '及其', '可以', '失去', '实例', '应用', '很多', '掌控', '控制', '控制系统', '推理', '操控', '方法', '时候', '时至今日', '暂时', '更加', '机器', '机器人', '机械手', '机械系统', '权限', '步态', '水下', '没有', '生物学', '积极', '移动', '系统', '自然', '规划', '计算方法', '讨论', '试图', '课程', '过于', '运动', '重点', '需要', '非线性', '飞行器', '驱动', '鲁棒控制']"
世界建筑发展史 - 第 1 部分,我们要如何了解建筑？回答这一问题的方法之一就是通过浏览历史。本课程将纵览从第一社会时期到 15 世纪建筑史的变迁。尽管其内容是按照年代排序，但并不是直线叙述。相反，本课程着眼于不同的建筑“时刻”，提供一个全球视角，为学生们理解一系列建筑和环境提供了合适的基础。课堂中使用的资料从《世界建筑史》中补充。每一课都将分析因动态文化环境变化引起的独特建筑转型。公元前 9 世纪铁的引进是如何影响了区域政治和建筑发展的？新宗教形式，例如佛教和印度教，产生了怎样新的建筑理解？14 世纪北意大利的政治变化带来了什么样的建筑变化？凿石建筑风潮是如何穿越时间和空间从西亚传到印度再到非洲的？在墨西哥，玉米的出现是如何影响宗教和寺庙建筑的？这些都是本课程要解答的一些典型问题。所有必读材料均可以在威利出版社免费提供的课件里找到。《世界建筑史》(第二版)和《第一社会建筑》的印刷版或电子版也可以通过购买获得。本课程面向对历史感兴趣的本科水平观众，全英语授课。课程开始前，不妨尝试一下新的 edX 演示，可以发现有趣的互动学习环境和虚拟实验室。,"['edx', '一下', '一个', '一些', '一系列', '不同', '不妨', '不是', '世界', '世纪', '之一', '了解', '互动学习', '产生', '什么样', '传到', '佛教', '使用', '例如', '免费', '全球', '公元前', '典型', '内容', '出版社', '出现', '凿石', '分析', '动态', '区域', '印刷版', '印度', '印度教', '历史', '发展', '发现', '变化', '变迁', '叙述', '可以', '合适', '回答', '基础', '墨西哥', '如何', '威利', '学生', '宗教', '实验室', '寺庙', '尝试', '就是', '尽管', '带来', '年代', '建筑', '建筑史', '开始', '引起', '引进', '形式', '影响', '必读', '怎样', '意大利', '感兴趣', '我们', '所有', '找到', '按照', '授课', '排序', '提供', '政治', '文化', '方法', '时刻', '时期', '时间', '有趣', '本科', '材料', '每一课', '水平', '浏览', '演示', '独特', '玉米', '环境', '理解', '电子版', '直线', '相反', '着眼于', '社会', '空间', '穿越', '第一', '第二', '纵览', '英语', '获得', '虚拟', '补充', '西亚', '观众', '视角', '解答', '课件', '课堂', '课程', '购买', '资料', '转型', '这一', '这些', '通过', '问题', '非洲', '面向', '风潮']"
创新和商业化,著名的实践创新者教授创新和商业化。他们揭穿创新的概念，将其视为一个线性的过程，从研究到开发到市场上的产品。他们展示了一个简单地模型来将创新理解为一个高度重复的过程，在这个过程中你在科技、市场和实施领域的许多因素中不断循环直到正确的部分组合起来。Fitzgerald教授会讲述他自己创新的故事，回顾从一开始的小的想法到我们每天都用的产品。这门课程会接着介绍吹嘘的美国介绍创新的途径是如何被批评的大故事。,"['fitzgerald', '一个', '不断', '产品', '介绍', '他们', '创新', '创新者', '吹嘘', '商业化', '回顾', '因素', '如何', '实施', '实践', '展示', '市场', '开发', '开始', '循环', '想法', '我们', '批评', '接着', '揭穿', '故事', '教授', '概念', '模型', '正确', '每天', '理解', '直到', '研究', '科技', '简单', '线性', '组合', '美国', '自己', '著名', '视为', '讲述', '许多', '课程', '起来', '过程', '这个', '这门', '途径', '部分', '重复', '领域', '高度']"
材料的对称、结构和张量特性,"注意：本课程已归档。

3.072x：材料的对称性、结构及张量性质。您将学到材料的底层结构，加深对材料性质与其结构之间关系的了解。课题包括点阵、点群及二维和三维空间群；对称性在晶体性质张量表现中的使用；晶体结构和性质之间的关系，包括输运性质、压电及弹性。两个课程项目将让学生更深入地探索他们的个人兴趣。

常见问题
哪些人可以注册本课程？
遗憾的是，目前来自伊朗、苏丹、古巴以及乌克兰克里米亚地区的学习者不能注册本课程。虽然edX已获得美国海外资产控制办公室（OFAC）向伊朗、苏丹及古巴的学习者开设课程的许可，但我们的许可不包括本课程。EdX已单独申请向乌克兰克里米亚地区的学员开设课程的许可，但我们正等候OFAC对该申请的决定。我们深表歉意，不得不拒绝这些学员，我们正在努力尽快改变这种情况。

本课程已结束/已归档。您只可以采用由学生自定进程的方式探讨本课程。本课程的某些特征可能并不是积极的，但许多人还是喜欢观看视频，喜欢使用资料。务必要检查本课程的回播情况。
","['edx', 'ofac', '三维空间', '不得不', '不是', '不能', '与其', '两个', '个人兴趣', '之间', '乌克兰', '了解', '二维', '他们', '以及', '伊朗', '使用', '克里米亚', '关系', '决定', '办公室', '加深', '务必', '努力', '包括', '单独', '压电', '古巴', '可以', '可能', '哪些', '喜欢', '回播', '地区', '学习者', '学到', '学员', '学生', '对称性', '尽快', '常见问题', '底层', '开设', '张量', '弹性', '归档', '性质', '情况', '我们', '拒绝', '探索', '探讨', '控制', '改变', '方式', '晶体', '晶体结构', '材料', '来自', '某些', '检查', '正在', '注册', '注意', '海外', '深入', '深表歉意', '点群', '点阵', '特征', '申请', '目前', '积极', '等候', '结束', '结构', '美国', '苏丹', '获得', '虽然', '表现', '观看', '视频', '许可', '许多', '课程', '课题', '资产', '资料', '输运', '还是', '这些', '这种', '进程', '遗憾', '采用', '项目']"
材料的力学行为,"课程将在宏观和原子层面对材料的力学行为做简要介绍。在宏观层面，我们将学习力和位移如何转变为材料内部的应力和张力。在原子尺度上，我们将学习决定材料力学性质的机制。
我们将考虑以下内容：线性弹性（小位移下的可恢复形变）、粘弹性（介于弹性固体和黏性液体之间的行为）、塑性（永久形变）、晶体材料的蠕变（一种时间相关的行为）、脆性断裂（快速裂纹扩展）以及疲劳（材料重复荷载引起的损坏）。
我们将会从金属、陶瓷材料、玻璃、高聚物、生物材料、复合材料和多孔材料等当中选取例子来讲解。","['一种', '之间', '介于', '介绍', '以下内容', '以及', '位移', '例子', '内部', '决定', '力学', '原子', '固体', '塑性', '复合材料', '多孔', '如何', '学习', '宏观', '将会', '尺度', '层面', '应力', '引起', '张力', '弹性', '当中', '形变', '快速', '性质', '恢复', '我们', '扩展', '损坏', '时间', '晶体', '机制', '材料', '材料力学', '永久', '液体', '玻璃', '生物', '疲劳', '相关', '简要', '粘弹性', '线性', '考虑', '脆性断裂', '荷载', '蠕变', '行为', '裂纹', '讲解', '课程', '转变', '选取', '重复', '金属', '陶瓷材料', '高聚物', '黏性']"
创建移动体验,"你要怎样设计一款真正改变人们生活的移动应用程序？你要怎样从数量和质量上理解一项新服务的使用方式？你要怎样才能使用移动设备的所有丰富的感应和输入/输出能力打造传统计算机不能实现的体验？
移动设备正在改变我们与他人及信息世界的互动方式。本课程将带你从感兴趣的领域出发，畅游新颖的移动体验的生成性研究、设计、可用性、实施和现场评估。到课程结束时，你将拥有一款经过现场测试可以使用且适合发布在应用商店里的应用程序，并且，对于人类与移动设备和服务的互动有一个更深入的理解。
基于雅虎实验室的 Frank Bentley 和 MIT 高级讲师 Ed Barrett 从 2006 年开始的一门流行 MIT 课程，本课程将探讨移动设备的独特之处。主要焦点是研究现有行为并在设计中应用重点成果。虽然为应用程序编码是本课程的内容之一，但大部分话题是围绕设计和评估一个独特的移动体验。同时，你将有机会与来自全球的学生分享工作！你必须要有 Java 方面的经验 (或熟悉 iOS 用户的Objective C) 和一部手机。
所有必备的阅读材料均可以在课件上获得，由 MIT 出版社免费提供。你也可以购买教材《打造移动体验》的印刷版。如果在编学生直接从 MIT 出版社的网站订购，可以给予 30% 的折扣。要使用此优惠，请在 MIT 出版社网站上使用促销码 BME30。","['barrett', 'bentley', 'bme30', 'ed', 'frank', 'ios', 'java', 'mit', 'objective', '一个', '一款', '一部', '一门', '一项', '不能', '世界', '丰富', '主要', '之一', '互动', '人们', '人类', '他人', '优惠', '传统', '体验', '使用', '促销', '信息', '免费', '全球', '内容', '出发', '出版社', '分享', '印刷版', '发布', '可以', '可用性', '同时', '商店', '围绕', '在编', '基于', '大部分', '如果', '学生', '实施', '实现', '实验室', '对于', '工作', '并且', '应用', '应用程序', '开始', '必备', '必须', '怎样', '怎样才能', '感兴趣', '感应', '成果', '我们', '所有', '手机', '打造', '折扣', '拥有', '探讨', '提供', '改变', '教材', '数量', '新颖', '方式', '方面', '服务', '机会', '材料', '来自', '正在', '流行', '测试', '深入', '焦点', '熟悉', '独特', '现场', '现有', '理解', '生成', '生活', '用户', '畅游', '直接', '真正', '研究', '移动', '经过', '经验', '结束', '给予', '编码', '网站', '能力', '获得', '虽然', '行为', '计算机', '订购', '讲师', '设备', '设计', '评估', '话题', '课件', '课程', '质量', '购买', '输入', '输出', '适合', '重点', '阅读', '雅虎', '领域', '高级']"
动力学,"这门入门课程和M.I.T.普通课程一样严谨。这是M.I.T.机械工程本科生第一科目中的其中一门。

通过这门课程的学习，学生将会学习分析、预测物体和系统的动态行为、它们的运动轨迹、相关的力，同时也将了解工程实践所呈现的错综复杂的机械系统。学生也将分析机械装置的动力学，掌握物体在旋转过程中的扭距及角动力，了解旋转系统中的不平衡。最后，学生还将运用运动的非线性方程解释各种机械系统，通过用MATLAB、绘图中的数值方法解决问题并解释结果。

这门课程将精确和现实巧妙结合，在可操作、娱乐的形式中培养学生最基本的技能。

课程开始前，你可以尝试新的edX Demo，来感受有趣、互动的学习环境以及虚拟的实验室。学习更多。

这是一门已存档的课程。这次，你仅可以按照自己的节奏学习这门课。课程的有些内容可能无法激活，但是很多人依然很喜欢观看视频及阅读材料。确保重新报名这门课。","['demo', 'edx', 'matlab', '一样', '一门', '严谨', '了解', '互动', '以及', '但是', '依然', '入门', '其中', '内容', '分析', '动力', '动力学', '动态', '及角', '可以', '可能', '各种', '同时', '呈现', '喜欢', '培养', '基本', '娱乐', '存档', '学习', '学生', '它们', '实践', '实验室', '将会', '尝试', '工程', '巧妙', '平衡', '开始', '形式', '很多', '感受', '扭距', '技能', '报名', '按照', '掌握', '操作', '数值', '方法', '方程', '旋转', '无法', '普通', '最后', '有些', '有趣', '本科生', '机械', '机械工程', '机械系统', '材料', '激活', '物体', '环境', '现实', '相关', '确保', '科目', '第一', '精确', '系统', '结合', '结果', '绘图', '自己', '节奏', '虚拟', '行为', '装置', '观看', '视频', '解决问题', '解释', '课程', '轨迹', '过程', '运动', '运用', '这是', '这次', '这门', '通过', '重新', '错综复杂', '阅读', '非线性', '预测']"
结构元件,2.01x 是有关可变形结构元件的力学行为的首个课程。本课介绍重要载荷元件应用的结构分析原理，如轴向载荷杆件、扭力作用下的轴对称轴及弯曲对称梁等。课程包括连续介质力学的基本概念，具体包括内力、位移场、应力和张力等。学生们将学习预测线性弹性结构行为，防止失效，这些都是通过平衡理念、几何均兼容性和材料本构反应来实现。,"['介绍', '位移', '作用', '元件', '具体', '兼容性', '内力', '几何', '分析', '力学', '包括', '原理', '反应', '变形', '基本概念', '失效', '学习', '学生', '实现', '对称', '对称轴', '平衡', '应力', '应用', '张力', '弯曲', '弹性', '扭力', '有关', '本构', '本课', '杆件', '材料', '梁等', '理念', '线性', '结构', '行为', '课程', '轴向', '载荷', '这些', '连续介质', '通过', '重要', '防止', '预测', '首个']"
微积分1C：坐标系和无穷级数,"牛顿是如何描述行星轨道的？为了观测行星轨道，他创立了微积分。 但是他使用了一个更适合描述行星运动的不同的坐标系统。 我们将改变视角，利用参数化曲线和极坐标来学习微积分。之后，我们将深入探索，获得对函数功能的更深层次的理解和描述。                                                                    
转变观点
计算机如何进行精确的计算？现实世界并没有绝对的精确，计算机不能计算出无穷小或无穷大。幸运的是，正如我们使用十进制系统的近似数字一样，我们可以用一系列简单的函数来表达近似函数。这些近似值为科学计算提供了强大的功能框架及高度准确的运算结果。我们能用微积分的语言表示的模型解决各种各样的工程问题。
 参数方程
极坐标
级数与多项式逼近
级数与收敛性
泰勒级数和幂级数                                                         
本课程结合了第一部分和第二部分，涵盖了AP*微积分BC课程。
了解更多关于我们的高中和AP考试准备课程 
微积分1A：分化
微积分1b：整合
本课程部分由韦特海默基金赞助。
*大学先修课程和AP已注册学院理事会商标，此间不涉及课程生产和认证。
","['1a', '1b', 'ap', 'bc', '一个', '一样', '一系列', '不同', '不能', '世界', '为了', '之后', '了解', '但是', '使用', '先修', '关于', '准备', '准确', '函数', '分化', '创立', '利用', '功能', '十进制', '参数', '可以', '各种各样', '商标', '坐标', '基金', '多项式', '大学', '如何', '学习', '学院', '工程', '幂级数', '幸运', '强大', '微积分', '我们', '探索', '描述', '提供', '收敛性', '改变', '数字', '整合', '方程', '无穷大', '无穷小', '曲线', '极坐标', '框架', '模型', '正如', '此间', '没有', '注册', '泰勒', '涉及', '涵盖', '深入', '深层次', '牛顿', '特海默', '现实', '理事会', '理解', '生产', '由韦', '科学计算', '第一', '第二', '简单', '精确', '系统', '级数', '结合', '结果', '绝对', '考试', '获得', '行星', '表示', '表达', '观测', '观点', '视角', '解决', '计算', '计算机', '认证', '语言', '课程', '赞助', '轨道', '转变', '运动', '运算', '近似', '近似值', '这些', '进行', '适合', '逼近', '部分', '问题', '高中', '高度']"
微积分1B:积分,"当你在搅拌巧克力火锅的时，若想手指不被烫到，要握住勺子的什么位置？
你能找到一个具有有限的体积，无限的表面积的模型吗？骑手的体重是如何改变骑行轨迹的？这些及其他问题都可以利用积分来解释。                             

但积分是什么？你将学习依照该图下方的区域用几何学的方法来解释它，并探索相关的导数。 你会遇到人工不可积的函数，这时你会想出一系列方法来改变函数以便于其能手动计算积分。积分在工程设计、科学分析、概率统计等方面具有重要的作用。你能用积分来发现质心，计算施工过程中的产生压力，电机产生的功率，及火箭发射的距离。                                                                      
1。积分的建模
微分和不定积分
微分方程
变量分离
2。整合理论
平均值定理
积分的定义和第一基本定理
二基本定理
3。应用
面积和体积
平均值与概率
弧长及表面积                                                                      
4。积分法的技考
数值积分
三角函数，三角函数的替换，配方法
部分分式，分部积分
这门课程与第1部分相结合，涵盖了AP*微积分AB课程。
这门课程，结合第1和第3部分，涵盖了AP*微积分BC课程。
本课程部分由韦特海默基金赞助。了解更多关于我们的高中和AP考试准备课程 *
微积分1A：分化
微积分1c：坐标系统与无穷级数
*大学先修课程和AP已注册学院理事会商标，此间不涉及课程生产和认证。","['1a', '1c', 'ab', 'ap', 'bc', '一个', '一系列', '三角函数', '不可', '不定积分', '了解', '产生', '人工', '什么', '以便', '位置', '体积', '体重', '作用', '依照', '先修', '关于', '其能', '具有', '准备', '几何学', '函数', '分化', '分式', '分离', '分部', '利用', '功率', '勺子', '区域', '压力', '及其', '发射', '发现', '变量', '可以', '商标', '图下方', '坐标', '基本', '基金', '大学', '如何', '学习', '学院', '定义', '定理', '导数', '工程设计', '巧克力', '平均值', '应用', '建模', '弧长', '微分', '微分方程', '微积分', '我们', '手动', '手指', '找到', '技考', '探索', '握住', '搅拌', '改变', '数值积分', '整合', '方法', '方面', '施工', '无穷', '无限', '替换', '有限', '概率', '模型', '此间', '注册', '涉及', '涵盖', '火箭', '火锅', '特海默', '理事会', '理论', '生产', '由韦', '电机', '相关', '相结合', '科学分析', '积分', '积分法', '第一', '系统', '级数', '结合', '统计', '考试', '若想', '表面积', '解释', '计算', '认证', '课程', '质心', '赞助', '距离', '轨迹', '过程', '这些', '这时', '这门', '遇到', '部分', '重要', '问题', '面积', '骑手', '骑行', '高中']"
微积分1A：微分,"如果高空滑索的起点升高或者降低了几厘米，它的末速度将会有怎样的变化呢？GPS（全球定位系统）定位测量的精确度有多高呢？要想把耗油量控制到最低，飞机的飞行速度应该是多大呢？这些问题的答案都涉及到了导数。

那么究竟什么是导数呢？在这门课程中，你将学到导数的数学符号、物理意义以及它的几何学解释，并且能够在导数的这几种表示法中切换自如。你将要探索如何区别所想到导数的函数，并且开发出绘制各种函数图象的强大直觉力。你将会通过求得函数的线性或二次的近似值来简化运算，从而获得系统行为的直觉力。你将学到通过求函数的最大值和最小值来达到优化性能的目的，这些性能包括成本、效率、能量以及功率。

学习更多的高中和大学预备课程
微积分 1B: 积分法s
微积分 1C: 坐标系与无穷级数
本课程由韦特海默基金出资赞助.

*Advanced Placement and AP已经成为美国大学委员会的注册商标，不涉及任何商品。","['1b', '1c', 'advanced', 'and', 'ap', 'gps', 'placement', '二次', '什么', '从而', '以及', '任何', '优化', '全球定位系统', '几何学', '几厘米', '几种', '出资', '函数', '切换', '功率', '包括', '区别', '升高', '变化', '各种', '商品', '图象', '坐标系', '基金', '大学', '如何', '如果', '委员会', '学习', '学到', '定位', '导数', '将会', '将要', '已经', '并且', '应该', '开发', '强大', '微积分', '怎样', '性能', '想到', '意义', '成为', '成本', '或者', '探索', '控制', '效率', '数学', '无穷', '最低', '最大值', '最小值', '末速度', '求函数', '求得', '注册商标', '测量', '涉及', '滑索', '物理', '特海默', '由韦', '目的', '直觉', '积分法', '究竟', '符号', '答案', '简化', '精确度', '系统', '级数', '线性', '绘制', '美国大学', '耗油量', '能够', '能量', '自如', '获得', '行为', '表示法', '解释', '课程', '赞助', '起点', '达到', '运算', '近似值', '这些', '这门', '通过', '那么', '问题', '降低', '预备', '飞机', '飞行速度', '高中', '高空']"
飞行器航空动力学,本课程涵盖航空动力学基本的物理、概念、理论和模型等内容。主题是速度场的表达技术和通过源和速度场建模、通过面、线、奇异点理想化建模。旨在灌输空气动力流场行为的直观感觉，为空气动力分析、阻力分解、流动干扰预估等诸多重要应用提供基础。其中会涉及若干计算方法，主要是为流动特征提供其他观点，并确定操控飞机时的主要空气动力。还会简要回顾飞行力学的相关内容。所有要求的阅读内容均可从课件中找到，经 MIT 出版社许可使用。本课程的印刷教材《飞行器航空动力学》也可购得。若从其官网直接订购，MIT 出版社可为 16.110x 的报名学生提供 30% 的折扣。若要享用此优惠，请使用促销代码 FVA30。课程开始前，不妨尝试一下新的 edX 演示，可以发现有趣的互动学习环境和虚拟实验室。,"['edx', 'fva30', 'mit', '一下', '不妨', '主要', '主题', '互动学习', '享用', '代码', '优惠', '使用', '促销', '其中', '其他', '内容', '出版社', '分析', '分解', '力学', '动力', '动力学', '印刷', '发现', '可以', '回顾', '基本', '基础', '奇异', '学生', '官网', '实验室', '尝试', '干扰', '应用', '建模', '开始', '感觉', '所有', '找到', '技术', '折扣', '报名', '提供', '操控', '教材', '旨在', '有趣', '概念', '模型', '流动', '流场', '涉及', '涵盖', '演示', '灌输', '物理', '特征', '环境', '理想化', '理论', '直接', '直观', '相关', '确定', '空气', '简要', '航空', '若干', '虚拟', '行为', '表达', '要求', '观点', '计算方法', '订购', '许可', '诸多', '课件', '课程', '购得', '还会', '通过', '速度', '重要', '阅读', '阻力', '预估', '飞机', '飞行', '飞行器']"
